,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Start It Over (feat. CVBZ & Shy Martin),0.712,0.839,10,-5.136,1,0.26,0.173,0,0.0814,0.565,99.909,audio_features,2i5hQ1RoA0KCzVRXjktJoo,spotify:track:2i5hQ1RoA0KCzVRXjktJoo,https://api.spotify.com/v1/tracks/2i5hQ1RoA0KCzVRXjktJoo,https://api.spotify.com/v1/audio-analysis/2i5hQ1RoA0KCzVRXjktJoo,167680,4
Sin Contrato (feat. Fifth Harmony),0.782,0.791,11,-6.038,0,0.102,0.144,0,0.169,0.896,96.022,audio_features,09S64DUkxIX9EwIaULu6yN,spotify:track:09S64DUkxIX9EwIaULu6yN,https://api.spotify.com/v1/tracks/09S64DUkxIX9EwIaULu6yN,https://api.spotify.com/v1/audio-analysis/09S64DUkxIX9EwIaULu6yN,181269,4
Show Me (feat. Chris Brown),0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,audio_features,4q6dqyGM25sKFU8nYAGRe4,spotify:track:4q6dqyGM25sKFU8nYAGRe4,https://api.spotify.com/v1/tracks/4q6dqyGM25sKFU8nYAGRe4,https://api.spotify.com/v1/audio-analysis/4q6dqyGM25sKFU8nYAGRe4,217800,4
Wannabe,0.574,0.724,6,-7.022,0,0.0853,0.191,1.95e-05,0.235,0.459,169.924,audio_features,6cVD6OQ3ZRAjcTkyrUCIYZ,spotify:track:6cVD6OQ3ZRAjcTkyrUCIYZ,https://api.spotify.com/v1/tracks/6cVD6OQ3ZRAjcTkyrUCIYZ,https://api.spotify.com/v1/audio-analysis/6cVD6OQ3ZRAjcTkyrUCIYZ,217412,4
Dancing On My Own - Acoustic,0.528,0.0784,1,-11.402,1,0.0413,0.954,1.54e-06,0.151,0.418,117.964,audio_features,7tOAtB2F50KXEkw86frba6,spotify:track:7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/tracks/7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/audio-analysis/7tOAtB2F50KXEkw86frba6,253482,4
Heartbreak - Dzeko Remix,0.653,0.902,11,-5.411,1,0.218,0.29,1.03e-06,0.421,0.416,112.02,audio_features,2K59gbYozSNac1sQiK99Tm,spotify:track:2K59gbYozSNac1sQiK99Tm,https://api.spotify.com/v1/tracks/2K59gbYozSNac1sQiK99Tm,https://api.spotify.com/v1/audio-analysis/2K59gbYozSNac1sQiK99Tm,200357,4
All I Want for Christmas is You,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4
Closure,0.692,0.107,2,-16.182,1,0.0463,0.967,0,0.302,0.377,123.999,audio_features,3pt2acuxLXvIGproniPoq9,spotify:track:3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/tracks/3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/audio-analysis/3pt2acuxLXvIGproniPoq9,196277,4
UFO - Radio Edit,0.839,0.808,5,-7.005,1,0.114,0.107,0.747,0.186,0.181,128.068,audio_features,7azVJ6AgvPLOum1tppactO,spotify:track:7azVJ6AgvPLOum1tppactO,https://api.spotify.com/v1/tracks/7azVJ6AgvPLOum1tppactO,https://api.spotify.com/v1/audio-analysis/7azVJ6AgvPLOum1tppactO,144390,4
Lasting Lover - Acoustic,0.554,0.378,1,-6.7,1,0.0302,0.868,0,0.11,0.319,124.862,audio_features,0TGU6ELkO9MRv7aHL3QVrl,spotify:track:0TGU6ELkO9MRv7aHL3QVrl,https://api.spotify.com/v1/tracks/0TGU6ELkO9MRv7aHL3QVrl,https://api.spotify.com/v1/audio-analysis/0TGU6ELkO9MRv7aHL3QVrl,232919,4
Supernatural - Deconstructed Mix,0.521,0.586,8,-4.887,0,0.0399,0.256,0,0.312,0.187,126.673,audio_features,6oIbm8rhKRg214ze5EeR0T,spotify:track:6oIbm8rhKRg214ze5EeR0T,https://api.spotify.com/v1/tracks/6oIbm8rhKRg214ze5EeR0T,https://api.spotify.com/v1/audio-analysis/6oIbm8rhKRg214ze5EeR0T,267053,4
Children of the Revolution,0.538,0.652,2,-11.285,1,0.052,0.0465,0,0.0734,0.785,130.398,audio_features,3P4uUs9X0cPw7rf37NTndV,spotify:track:3P4uUs9X0cPw7rf37NTndV,https://api.spotify.com/v1/tracks/3P4uUs9X0cPw7rf37NTndV,https://api.spotify.com/v1/audio-analysis/3P4uUs9X0cPw7rf37NTndV,150187,4
Storm (feat. Kyra Mastro),0.753,0.694,11,-7.212,0,0.107,0.0374,0.0142,0.249,0.324,122.035,audio_features,24zBAv8qCvjOy4JSh8RYVE,spotify:track:24zBAv8qCvjOy4JSh8RYVE,https://api.spotify.com/v1/tracks/24zBAv8qCvjOy4JSh8RYVE,https://api.spotify.com/v1/audio-analysis/24zBAv8qCvjOy4JSh8RYVE,192441,4
How Do You Sleep?,0.561,0.682,1,-4.931,0,0.0856,0.153,0,0.0763,0.359,165.944,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,4
Que Calor (feat. J Balvin & El Alfa),0.795,0.885,8,-4.13,1,0.0715,0.0375,0.00638,0.292,0.46,126.037,audio_features,4kWjdgFMPEazSpFcryNYja,spotify:track:4kWjdgFMPEazSpFcryNYja,https://api.spotify.com/v1/tracks/4kWjdgFMPEazSpFcryNYja,https://api.spotify.com/v1/audio-analysis/4kWjdgFMPEazSpFcryNYja,169998,4
Get To Know You,0.761,0.695,5,-4.048,1,0.0886,0.0783,0,0.14,0.69,118.004,audio_features,3oiLlbBynuErymca4Dwp5H,spotify:track:3oiLlbBynuErymca4Dwp5H,https://api.spotify.com/v1/tracks/3oiLlbBynuErymca4Dwp5H,https://api.spotify.com/v1/audio-analysis/3oiLlbBynuErymca4Dwp5H,201667,4
Selfish Girls,0.459,0.72,11,-5.792,0,0.326,0.254,0,0.143,0.668,207.761,audio_features,3y0tQ7b8FjoB8THX6LmJh5,spotify:track:3y0tQ7b8FjoB8THX6LmJh5,https://api.spotify.com/v1/tracks/3y0tQ7b8FjoB8THX6LmJh5,https://api.spotify.com/v1/audio-analysis/3y0tQ7b8FjoB8THX6LmJh5,168905,4
Crazy,0.836,0.741,8,-1.609,1,0.0339,0.0172,0.0583,0.0826,0.611,111.963,audio_features,6o1l9I0faXJN2iqulHrdCQ,spotify:track:6o1l9I0faXJN2iqulHrdCQ,https://api.spotify.com/v1/tracks/6o1l9I0faXJN2iqulHrdCQ,https://api.spotify.com/v1/audio-analysis/6o1l9I0faXJN2iqulHrdCQ,182066,4
Breathing Underwater,0.324,0.888,8,-3.062,1,0.103,0.0547,0,0.107,0.595,182.548,audio_features,1BcRZmZZyqZFC4c1jwdmNk,spotify:track:1BcRZmZZyqZFC4c1jwdmNk,https://api.spotify.com/v1/tracks/1BcRZmZZyqZFC4c1jwdmNk,https://api.spotify.com/v1/audio-analysis/1BcRZmZZyqZFC4c1jwdmNk,177783,3
Um Brinde pra Nós - R3HAB Edit,0.701,0.782,10,-4.382,1,0.331,0.0844,0,0.0471,0.448,87.924,audio_features,3PnsyJ7RvxHbzcXXtHpuF6,spotify:track:3PnsyJ7RvxHbzcXXtHpuF6,https://api.spotify.com/v1/tracks/3PnsyJ7RvxHbzcXXtHpuF6,https://api.spotify.com/v1/audio-analysis/3PnsyJ7RvxHbzcXXtHpuF6,179654,5
lowkey,0.884,0.494,0,-5.849,1,0.207,0.862,0,0.349,0.96,100.098,audio_features,6iSgJHz6m1XOszvVuBVnqs,spotify:track:6iSgJHz6m1XOszvVuBVnqs,https://api.spotify.com/v1/tracks/6iSgJHz6m1XOszvVuBVnqs,https://api.spotify.com/v1/audio-analysis/6iSgJHz6m1XOszvVuBVnqs,158400,4
First Time,0.526,0.667,9,-5.451,1,0.0437,0.0505,0,0.321,0.43,155.085,audio_features,4s9eMbBfWUDtBEFHC7sNp7,spotify:track:4s9eMbBfWUDtBEFHC7sNp7,https://api.spotify.com/v1/tracks/4s9eMbBfWUDtBEFHC7sNp7,https://api.spotify.com/v1/audio-analysis/4s9eMbBfWUDtBEFHC7sNp7,165779,4
Left Me Yet,0.753,0.806,8,-6.396,0,0.275,0.0552,0,0.118,0.424,114.995,audio_features,6k2t5GhwOIKep31iyJ8S0L,spotify:track:6k2t5GhwOIKep31iyJ8S0L,https://api.spotify.com/v1/tracks/6k2t5GhwOIKep31iyJ8S0L,https://api.spotify.com/v1/audio-analysis/6k2t5GhwOIKep31iyJ8S0L,191341,4
Happy New Year (feat. Love Harder) - TELYKast Remix,0.852,0.707,6,-4.918,1,0.05,0.349,0.00102,0.0957,0.578,120.993,audio_features,6ziZCUPDx9qCbUdwzAJJ80,spotify:track:6ziZCUPDx9qCbUdwzAJJ80,https://api.spotify.com/v1/tracks/6ziZCUPDx9qCbUdwzAJJ80,https://api.spotify.com/v1/audio-analysis/6ziZCUPDx9qCbUdwzAJJ80,172562,4
Ruin My Life,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,audio_features,5tAa8Uaqr4VvA3693mbIhU,spotify:track:5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,190932,4
Talk with Your Body,0.793,0.76,0,-3.704,0,0.124,0.112,0,0.267,0.819,102.989,audio_features,7yPcAO4F6ozQi6lTi3n3Ai,spotify:track:7yPcAO4F6ozQi6lTi3n3Ai,https://api.spotify.com/v1/tracks/7yPcAO4F6ozQi6lTi3n3Ai,https://api.spotify.com/v1/audio-analysis/7yPcAO4F6ozQi6lTi3n3Ai,188750,4
Mermaids,0.631,0.451,7,-9.75,0,0.0967,0.161,8.94e-06,0.124,0.144,80.979,audio_features,5Iybkap8IdZQVOeQmaEap7,spotify:track:5Iybkap8IdZQVOeQmaEap7,https://api.spotify.com/v1/tracks/5Iybkap8IdZQVOeQmaEap7,https://api.spotify.com/v1/audio-analysis/5Iybkap8IdZQVOeQmaEap7,145279,4
Lonely - Acoustic,0.365,0.117,11,-10.61,0,0.041,0.969,2.48e-06,0.684,0.119,168.744,audio_features,4fKiuIavbsoTRZ6R7xuAyT,spotify:track:4fKiuIavbsoTRZ6R7xuAyT,https://api.spotify.com/v1/tracks/4fKiuIavbsoTRZ6R7xuAyT,https://api.spotify.com/v1/audio-analysis/4fKiuIavbsoTRZ6R7xuAyT,155188,4
California,0.789,0.753,0,-3.71,1,0.0537,0.0038,0,0.18,0.403,125.007,audio_features,6KOEK6SeCEZOQkLj5M1PxH,spotify:track:6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/tracks/6KOEK6SeCEZOQkLj5M1PxH,https://api.spotify.com/v1/audio-analysis/6KOEK6SeCEZOQkLj5M1PxH,234653,4
hate u love u,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,audio_features,7vRriwrloYVaoAe3a9wJHe,spotify:track:7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,251034,4
Maniac,0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773,4
3 to Tango,0.724,0.833,9,-4.225,0,0.142,0.0539,1.1e-06,0.601,0.521,96.955,audio_features,3Bg3BUIbvOr17CS89Ga5G1,spotify:track:3Bg3BUIbvOr17CS89Ga5G1,https://api.spotify.com/v1/tracks/3Bg3BUIbvOr17CS89Ga5G1,https://api.spotify.com/v1/audio-analysis/3Bg3BUIbvOr17CS89Ga5G1,222253,4
Morning Raga,0.236,0.0859,1,-19.632,1,0.0422,0.979,0.53,0.0843,0.0399,170.618,audio_features,64gYFKJaNwIKQ31AFYMaPh,spotify:track:64gYFKJaNwIKQ31AFYMaPh,https://api.spotify.com/v1/tracks/64gYFKJaNwIKQ31AFYMaPh,https://api.spotify.com/v1/audio-analysis/64gYFKJaNwIKQ31AFYMaPh,1117240,4
With You - Frank Walker Remix,0.687,0.612,2,-5.614,1,0.0692,0.0386,0,0.251,0.451,104.972,audio_features,06Z7Hy2LUzbcSFmWzwkun1,spotify:track:06Z7Hy2LUzbcSFmWzwkun1,https://api.spotify.com/v1/tracks/06Z7Hy2LUzbcSFmWzwkun1,https://api.spotify.com/v1/audio-analysis/06Z7Hy2LUzbcSFmWzwkun1,206875,4
Yikes,0.683,0.776,1,-3.251,0,0.341,0.15,0,0.227,0.223,173.996,audio_features,1qsHYUd2c1wFGcn7e63QmG,spotify:track:1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/tracks/1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/audio-analysis/1qsHYUd2c1wFGcn7e63QmG,188773,4
Savage Love (Laxed - Siren Beat),0.795,0.48,3,-8.556,1,0.0688,0.243,0,0.271,0.723,149.919,audio_features,5T490vvoFNU6psep0NPmxs,spotify:track:5T490vvoFNU6psep0NPmxs,https://api.spotify.com/v1/tracks/5T490vvoFNU6psep0NPmxs,https://api.spotify.com/v1/audio-analysis/5T490vvoFNU6psep0NPmxs,171375,4
Kamikaze,0.78,0.808,2,-5.175,1,0.484,0.112,0,0.329,0.642,79.982,audio_features,2gsNpSn7VvvJuSrIDfRoYy,spotify:track:2gsNpSn7VvvJuSrIDfRoYy,https://api.spotify.com/v1/tracks/2gsNpSn7VvvJuSrIDfRoYy,https://api.spotify.com/v1/audio-analysis/2gsNpSn7VvvJuSrIDfRoYy,216029,4
Year of the Young,0.609,0.88,7,-6.676,0,0.0386,0.000817,1.07e-05,0.0647,0.736,145.007,audio_features,34hTNaJabBsvep2uCmfl9X,spotify:track:34hTNaJabBsvep2uCmfl9X,https://api.spotify.com/v1/tracks/34hTNaJabBsvep2uCmfl9X,https://api.spotify.com/v1/audio-analysis/34hTNaJabBsvep2uCmfl9X,164200,4
Te Vas - Maesic Remix,0.874,0.738,6,-3.599,0,0.143,0.0884,0.0179,0.154,0.269,100.005,audio_features,1xbOi8uI3sM3ALJHevLI70,spotify:track:1xbOi8uI3sM3ALJHevLI70,https://api.spotify.com/v1/tracks/1xbOi8uI3sM3ALJHevLI70,https://api.spotify.com/v1/audio-analysis/1xbOi8uI3sM3ALJHevLI70,196800,4
Kehnde Rehnde,0.761,0.709,11,-6.328,0,0.0775,0.219,0,0.0955,0.586,91.826,audio_features,5Qpmltb2sGwXiGWZEGR7TP,spotify:track:5Qpmltb2sGwXiGWZEGR7TP,https://api.spotify.com/v1/tracks/5Qpmltb2sGwXiGWZEGR7TP,https://api.spotify.com/v1/audio-analysis/5Qpmltb2sGwXiGWZEGR7TP,212609,4
Tusa,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
Acredita No Véio (Listen To The Old Man) - Galantis Version,0.738,0.918,9,-6.051,1,0.0904,0.0274,0.0033,0.084,0.924,105.008,audio_features,7xcNCekHtd8xR6VFTgspWL,spotify:track:7xcNCekHtd8xR6VFTgspWL,https://api.spotify.com/v1/tracks/7xcNCekHtd8xR6VFTgspWL,https://api.spotify.com/v1/audio-analysis/7xcNCekHtd8xR6VFTgspWL,137137,4
Ep 8: Too Young to Live,0.295,0.198,0,-15.21,1,0.0344,0.923,0.0113,0.103,0.33,139.672,audio_features,3mDxQH0IASgb57QgEktowD,spotify:track:3mDxQH0IASgb57QgEktowD,https://api.spotify.com/v1/tracks/3mDxQH0IASgb57QgEktowD,https://api.spotify.com/v1/audio-analysis/3mDxQH0IASgb57QgEktowD,131005,4
All You Need To Know (feat. Calle Lehmann),0.513,0.788,0,-4.629,1,0.0364,0.00968,0,0.11,0.234,139.987,audio_features,4Gcv5SsxnQWpmOnUI19EJk,spotify:track:4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/tracks/4Gcv5SsxnQWpmOnUI19EJk,https://api.spotify.com/v1/audio-analysis/4Gcv5SsxnQWpmOnUI19EJk,238459,4
Red Eagle,0.637,0.499,3,-9.527,0,0.157,0.362,0,0.104,0.648,159.865,audio_features,3x3WSbJUwAWVpvA2U6B3dC,spotify:track:3x3WSbJUwAWVpvA2U6B3dC,https://api.spotify.com/v1/tracks/3x3WSbJUwAWVpvA2U6B3dC,https://api.spotify.com/v1/audio-analysis/3x3WSbJUwAWVpvA2U6B3dC,206576,4
Just Wanna Run (COE Remix),0.71,0.813,11,-6.459,0,0.0494,0.0112,1.43e-06,0.289,0.471,124.987,audio_features,25b878UXgAj2RURwy2eG6p,spotify:track:25b878UXgAj2RURwy2eG6p,https://api.spotify.com/v1/tracks/25b878UXgAj2RURwy2eG6p,https://api.spotify.com/v1/audio-analysis/25b878UXgAj2RURwy2eG6p,200160,4
I Like Me Better,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,audio_features,1jXfVzMk8cSbvAXMML4Y4f,spotify:track:1jXfVzMk8cSbvAXMML4Y4f,https://api.spotify.com/v1/tracks/1jXfVzMk8cSbvAXMML4Y4f,https://api.spotify.com/v1/audio-analysis/1jXfVzMk8cSbvAXMML4Y4f,197437,4
If I Was Your Girlfriend,0.737,0.622,9,-6.209,1,0.0288,0.00588,0,0.0831,0.788,100.952,audio_features,62a0gOi6Far1aNL15p63XZ,spotify:track:62a0gOi6Far1aNL15p63XZ,https://api.spotify.com/v1/tracks/62a0gOi6Far1aNL15p63XZ,https://api.spotify.com/v1/audio-analysis/62a0gOi6Far1aNL15p63XZ,195821,4
Blackout (feat. Tory Lanez),0.688,0.544,7,-9.041,1,0.23,0.00209,1.5e-05,0.0538,0.428,102.746,audio_features,6C2DtfKztUhE0UO2Va9G44,spotify:track:6C2DtfKztUhE0UO2Va9G44,https://api.spotify.com/v1/tracks/6C2DtfKztUhE0UO2Va9G44,https://api.spotify.com/v1/audio-analysis/6C2DtfKztUhE0UO2Va9G44,163003,4
Gettin' Dumb,0.652,0.704,7,-4.589,1,0.0483,0.014,5.14e-05,0.261,0.357,130.03,audio_features,1fAOphVtKUbmTk3u5e9w4P,spotify:track:1fAOphVtKUbmTk3u5e9w4P,https://api.spotify.com/v1/tracks/1fAOphVtKUbmTk3u5e9w4P,https://api.spotify.com/v1/audio-analysis/1fAOphVtKUbmTk3u5e9w4P,313920,4
Josslyn,0.425,0.743,11,-5.54,0,0.148,0.012,0,0.709,0.344,84.748,audio_features,37ZKB38iNyKJ0xYEz9SJgk,spotify:track:37ZKB38iNyKJ0xYEz9SJgk,https://api.spotify.com/v1/tracks/37ZKB38iNyKJ0xYEz9SJgk,https://api.spotify.com/v1/audio-analysis/37ZKB38iNyKJ0xYEz9SJgk,189125,4
Visions,0.549,0.869,11,-4.67,0,0.038,0.00625,0,0.154,0.452,145.003,audio_features,5wbNHLxgWBpIXAmJwRTaxY,spotify:track:5wbNHLxgWBpIXAmJwRTaxY,https://api.spotify.com/v1/tracks/5wbNHLxgWBpIXAmJwRTaxY,https://api.spotify.com/v1/audio-analysis/5wbNHLxgWBpIXAmJwRTaxY,193267,4
If You Love Someone,0.55,0.415,9,-6.557,0,0.052,0.161,0,0.108,0.274,172.065,audio_features,2JqnpexlO9dmvjUMCaLCLJ,spotify:track:2JqnpexlO9dmvjUMCaLCLJ,https://api.spotify.com/v1/tracks/2JqnpexlO9dmvjUMCaLCLJ,https://api.spotify.com/v1/audio-analysis/2JqnpexlO9dmvjUMCaLCLJ,205463,4
Alane,0.581,0.799,3,-6.66,1,0.164,0.0419,9.43e-06,0.11,0.662,124.002,audio_features,2u6Jm2klS4yvAlbSHlxUwI,spotify:track:2u6Jm2klS4yvAlbSHlxUwI,https://api.spotify.com/v1/tracks/2u6Jm2klS4yvAlbSHlxUwI,https://api.spotify.com/v1/audio-analysis/2u6Jm2klS4yvAlbSHlxUwI,175016,4
Dancing in My Bed,0.771,0.848,7,-4.561,0,0.0415,0.042,2.34e-06,0.0738,0.74,116.029,audio_features,1ueCg1U8R8592CpGzO7LJp,spotify:track:1ueCg1U8R8592CpGzO7LJp,https://api.spotify.com/v1/tracks/1ueCg1U8R8592CpGzO7LJp,https://api.spotify.com/v1/audio-analysis/1ueCg1U8R8592CpGzO7LJp,218577,4
"Amor, Amor, Amor (feat. Wisin)",0.743,0.917,4,-3.941,1,0.0968,0.0389,6.03e-06,0.265,0.491,112.941,audio_features,7h9sdbDEBfkWSmO4mzGED6,spotify:track:7h9sdbDEBfkWSmO4mzGED6,https://api.spotify.com/v1/tracks/7h9sdbDEBfkWSmO4mzGED6,https://api.spotify.com/v1/audio-analysis/7h9sdbDEBfkWSmO4mzGED6,198587,4
How to Love (feat. Sofia Reyes) - Hellberg Remix,0.576,0.8,9,-6.519,1,0.0573,0.0262,0.0101,0.11,0.457,127.935,audio_features,67RPPFGOI7tw12T4kF71Mi,spotify:track:67RPPFGOI7tw12T4kF71Mi,https://api.spotify.com/v1/tracks/67RPPFGOI7tw12T4kF71Mi,https://api.spotify.com/v1/audio-analysis/67RPPFGOI7tw12T4kF71Mi,202539,4
Be Your Light,0.674,0.553,5,-5.903,0,0.0265,0.00257,0,0.154,0.627,91.98,audio_features,4PfJJbmGkRT0eGaLtjPqt6,spotify:track:4PfJJbmGkRT0eGaLtjPqt6,https://api.spotify.com/v1/tracks/4PfJJbmGkRT0eGaLtjPqt6,https://api.spotify.com/v1/audio-analysis/4PfJJbmGkRT0eGaLtjPqt6,185253,4
Don’t Give Up On Me,0.64,0.537,0,-5.452,0,0.0282,0.0875,9.84e-06,0.11,0.0676,112.868,audio_features,0fiijtFXDJ9MOVwgSaEQJ5,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,https://api.spotify.com/v1/tracks/0fiijtFXDJ9MOVwgSaEQJ5,https://api.spotify.com/v1/audio-analysis/0fiijtFXDJ9MOVwgSaEQJ5,196188,4
Deep End (feat. JHart) - Eden Prince Remix,0.677,0.848,7,-6.14,0,0.0741,0.0154,0.00111,0.277,0.469,125.068,audio_features,4rgtPGf9Vp2aWiM0NooJvE,spotify:track:4rgtPGf9Vp2aWiM0NooJvE,https://api.spotify.com/v1/tracks/4rgtPGf9Vp2aWiM0NooJvE,https://api.spotify.com/v1/audio-analysis/4rgtPGf9Vp2aWiM0NooJvE,208096,4
The Night Is Still Young,0.655,0.692,1,-6.145,0,0.0563,0.00209,0.00286,0.128,0.694,128.008,audio_features,4bBrKDo8rchikwZOtmXbIH,spotify:track:4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/tracks/4bBrKDo8rchikwZOtmXbIH,https://api.spotify.com/v1/audio-analysis/4bBrKDo8rchikwZOtmXbIH,227560,4
Not Ok - Frank Walker Remix,0.679,0.866,2,-3.754,1,0.0566,0.0337,0,0.0688,0.441,121.927,audio_features,6VP3410weACXiPCVLKSkOb,spotify:track:6VP3410weACXiPCVLKSkOb,https://api.spotify.com/v1/tracks/6VP3410weACXiPCVLKSkOb,https://api.spotify.com/v1/audio-analysis/6VP3410weACXiPCVLKSkOb,183934,4
Us,0.416,0.925,3,-3.872,0,0.07,0.000123,0.000907,0.135,0.219,135.037,audio_features,2N6OKoPGG9UzBoYDxw3b3j,spotify:track:2N6OKoPGG9UzBoYDxw3b3j,https://api.spotify.com/v1/tracks/2N6OKoPGG9UzBoYDxw3b3j,https://api.spotify.com/v1/audio-analysis/2N6OKoPGG9UzBoYDxw3b3j,215275,4
RITMO (Bad Boys For Life) - Steve Aoki Remix,0.84,0.719,1,-3.333,1,0.0887,0.0728,0.0188,0.112,0.494,111.993,audio_features,6cg7xTJ0KnJS59h5RHWZ6K,spotify:track:6cg7xTJ0KnJS59h5RHWZ6K,https://api.spotify.com/v1/tracks/6cg7xTJ0KnJS59h5RHWZ6K,https://api.spotify.com/v1/audio-analysis/6cg7xTJ0KnJS59h5RHWZ6K,231964,4
Kream (feat. Tyga),0.785,0.425,10,-6.665,1,0.137,0.0335,4.36e-06,0.108,0.192,174.028,audio_features,5mu1uv8RmzDkF8foePK5qa,spotify:track:5mu1uv8RmzDkF8foePK5qa,https://api.spotify.com/v1/tracks/5mu1uv8RmzDkF8foePK5qa,https://api.spotify.com/v1/audio-analysis/5mu1uv8RmzDkF8foePK5qa,166627,4
Wherever You Go,0.561,0.943,0,-3.558,1,0.111,0.00167,8.56e-05,0.64,0.555,92.964,audio_features,51uEeUnUjj2wntxQyt0FrD,spotify:track:51uEeUnUjj2wntxQyt0FrD,https://api.spotify.com/v1/tracks/51uEeUnUjj2wntxQyt0FrD,https://api.spotify.com/v1/audio-analysis/51uEeUnUjj2wntxQyt0FrD,211764,4
Wildest Dream,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,audio_features,59HjlYCeBsxdI0fcm3zglw,spotify:track:59HjlYCeBsxdI0fcm3zglw,https://api.spotify.com/v1/tracks/59HjlYCeBsxdI0fcm3zglw,https://api.spotify.com/v1/audio-analysis/59HjlYCeBsxdI0fcm3zglw,220440,4
Running Out Of Love,0.659,0.667,1,-5.16,1,0.13,0.068,0,0.091,0.281,184.962,audio_features,7BjwOpg3xCcSYyKbnNAbyE,spotify:track:7BjwOpg3xCcSYyKbnNAbyE,https://api.spotify.com/v1/tracks/7BjwOpg3xCcSYyKbnNAbyE,https://api.spotify.com/v1/audio-analysis/7BjwOpg3xCcSYyKbnNAbyE,166054,4
Boom Boom,0.485,0.737,2,-7.572,1,0.0943,0.00731,0.00313,0.0757,0.143,155.718,audio_features,0BAlC3pMYdzmk0DQ3pYus2,spotify:track:0BAlC3pMYdzmk0DQ3pYus2,https://api.spotify.com/v1/tracks/0BAlC3pMYdzmk0DQ3pYus2,https://api.spotify.com/v1/audio-analysis/0BAlC3pMYdzmk0DQ3pYus2,172987,4
La La Light,0.72,0.801,9,-3.833,0,0.0501,0.0074,7.95e-06,0.725,0.818,125.003,audio_features,3mQKWiSQjMKNEgBo20GAOb,spotify:track:3mQKWiSQjMKNEgBo20GAOb,https://api.spotify.com/v1/tracks/3mQKWiSQjMKNEgBo20GAOb,https://api.spotify.com/v1/audio-analysis/3mQKWiSQjMKNEgBo20GAOb,178329,4
Good Old Days (feat. Kesha),0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,audio_features,2Za1AlJNvksouPPWbXpR2X,spotify:track:2Za1AlJNvksouPPWbXpR2X,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,https://api.spotify.com/v1/audio-analysis/2Za1AlJNvksouPPWbXpR2X,240507,4
